Post Date,Bank ID,Account Number,Account Name,Transaction Name - BAI,Status,Debit/Credit,Amount,Bank Reference,Customer Reference,Transaction Detail,BAI Code,Type,Details,CCY,Image,Advice Reference
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-259.96,10180005100,5159002,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-9.84,10340143000,5158996,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-177.22,10360228300,5158961,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-224.46,10300113800,5158954,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-510,10120286000,5158940,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-49.91,10330395500,5158931,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-62.55,10120170800,5158924,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-7.87,10120320100,5158916,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-263.65,10330081500,5158912,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-83.17,10120319500,5158908,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-103.59,10180132100,5158906,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-165.12,10120282800,5158903,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-141.86,10120128800,5158898,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-170,10070040100,5158896,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-484.71,10120249200,5158894,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-11.11,10380232900,5158874,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-704.91,10180038100,5158871,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-40.51,10180110500,5158866,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-127.61,10120137200,5158860,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-102,10180108400,5158841,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-297,10360184000,5158825,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-74.62,10170208500,5158820,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-75.75,10120132100,5158803,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-282.89,10120144400,5158795,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-239.92,10270021700,5158794,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-174.9,10220217300,5158792,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-22.07,10120085700,5158786,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-189.44,10120149300,5158776,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-51.45,10280081400,5158772,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-87.79,10170203900,5158761,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-112.54,10230010500,5158758,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-318.54,10180001100,5158724,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-124.06,10120346600,5158716,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-352.92,10360231000,5158711,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-595.29,10360228100,5158709,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-140,10180101400,5158698,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-131.94,10120346500,5158682,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1971.46,10120404100,5158673,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-416.36,10020134100,5158661,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-126.23,10070042900,5158650,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-248,10180043500,5158642,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-566.82,10150120200,5158634,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-302.84,10330397600,5158618,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-266.3,10330065100,5158604,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-158.1,10010083100,5158599,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-96.54,10180103900,5158595,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-530.85,10180001700,5158593,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-75.75,10330313200,5158587,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-277.98,10180102500,5158586,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-277.19,10330111800,5158585,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-46.64,10270084600,5158583,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-92.41,10120320800,5158580,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-581.11,10270084900,5158564,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-87.7,10180140700,5158559,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-147.7,10180029100,5158557,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-371.06,10180103700,5158556,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-221.57,10380260700,5158553,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-267.62,10180141700,5158520,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-96.73,10040018000,5158496,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-917.01,10180097100,5158485,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-337.71,10180133200,5158482,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1497.43,10180134200,5158469,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-14.31,10380141700,5158466,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-992.34,10180001600,5158437,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-113737.46,10150049300,5158433,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-309.02,10180133500,5158427,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-175.48,10020014300,5158424,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-660,10010091300,5158418,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1696,10380141800,5158410,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-60.14,10120141900,5158377,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-73.68,10180141500,5158354,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-413.66,10360197500,5158338,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-536.98,10120191400,5158320,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-180.79,10150102300,5158319,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1137.47,10330313000,5158303,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-852.53,10120170700,5158299,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-249.82,10140014200,5158298,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-475,10120060400,5158205,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-387.63,10230044200,5158172,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-115.11,10170042100,5158135,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-141.02,10300040500,5158111,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-147.7,10180096000,5158102,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-15.35,10360092700,5158101,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1005.51,10140013700,5158092,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-92.27,10340147600,5158070,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-257.15,10120233200,5158024,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-130.67,10380202600,5158021,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-734,10230016000,5158013,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-181.71,10170046400,5157999,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-109.37,10120155900,5157989,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-387,10010015800,5157950,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-658.41,10220109300,5157942,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-122.43,10120319800,5157941,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-222.7,10120302400,5157936,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-100,10230023600,5157933,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-104.49,10120260800,5157931,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-531.45,10140021500,5157917,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-183.73,10380065200,5157833,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-291.52,10360184400,5157805,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-119.71,10340031400,5157804,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-218,10150099400,5157779,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-413.53,10330397800,5157755,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-351.21,10330397500,5157747,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-144.32,10070036400,5157693,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-3932.08,10120319400,5157674,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-270.94,10120130600,5157656,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-8.23,10120139800,5157645,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-203.83,10180004000,5157626,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-391.61,10070036600,5157619,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-346.21,10360198700,5157618,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-37.8,10170207200,5157599,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-349.46,10190043200,5157597,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-313.25,10180004600,5157569,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-185.76,10340110200,5157543,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-107.87,10360102900,5157526,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-121.38,10330424700,5157519,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-142.78,10340124200,5157518,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1387.36,10120319300,5157467,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-110,10330010600,5157462,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-98.36,10120473900,5157443,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-67.64,10120269200,5157429,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-846.13,10140013300,5157382,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-300.62,10330151400,5157358,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-928.24,10040018800,5157347,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-9.84,10330398500,5157346,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-92.64,10360198200,5157334,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-138.07,10220131100,5157300,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-120.72,10120445100,5157268,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-235.99,10180061900,5157261,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-31776.14,10010015900,5157207,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-96.33,10120445800,5157201,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-600,10270028000,5157170,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-89.07,10120286800,5157160,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-115.14,10330063500,5157115,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-85.19,10120140200,5157034,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-381.38,10120170600,5157024,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-56.78,10120201300,5157013,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-264.43,10120144500,5156982,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-161.74,10120285000,5156976,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-18.32,10120213400,5156958,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-131.94,10120346400,5156936,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-59.37,10280084100,5156934,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-109.29,10340109300,5156933,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-80.16,10170081400,5156914,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-65.13,10120260600,5156910,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-2098.79,10140008800,5156894,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-116.16,10270090000,5156867,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-75.21,10120038200,5156865,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-66.55,10070006200,5156851,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-67,10010089700,5156815,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-255.69,10380020100,5156788,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-5.07,10120318900,5156785,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-477,10140021700,5156775,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1039.33,10120315400,5156756,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-8.02,10340147800,5156740,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-610.89,10340125200,5156706,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-138.87,10120148000,5156671,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-116.3,10120027000,5156663,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-372.7,10330291400,5156654,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-366.74,10330356500,5156642,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-397,10280086200,5156641,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-261.67,10360183800,5156598,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-98.18,10300040600,5156594,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-263.37,10120269400,5156581,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-266.7,10340147500,5156567,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-65.38,10120233400,5156528,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-132.31,10170102400,5156510,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-1035.95,10330167500,5156506,CHECK,475,CHECKS PAID,,USD,Y,
05/06/2026,122016066,026833523,TPA-Level funded claims 33523,Check Paid,Cleared,Debit,-182.36,10360198000,5156500,CHECK,475,CHECKS PAID,,USD,Y,
